mittomonai_1,siegel,0,19-jan-04,i-adj-stem-lex,みっともない,みっともない,,"mittomonai_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
fukeizai_2,siegel,0,19-jan-04,na-adj-lex,不経済,不経済,,"fukeizai_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kisokuteki_1,siegel,0,19-jan-04,na-adj-lex,規則的,規則的,,"kisokuteki_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
ganjou_1,siegel,0,19-jan-04,na-adj-lex,頑丈,頑丈,,"ganjou_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kakudan_1,siegel,0,19-jan-04,scopal-adv-lex,格段,格段,,"kakudan_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
zenryou_1,siegel,0,19-jan-04,na-adj-lex,善良,善良,,"zenryou_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
shidoromodoro_1,siegel,0,19-jan-04,na-adj-lex,しどろもどろ,しどろもどろ,,"shidoromodoro_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
harubaru-adv,siegel,0,19-jan-04,scopal-adv-regular-lex,はるばる,はるばる,,"harubaru",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
hagayui_1,siegel,0,19-jan-04,i-adj-stem-lex,歯がゆい,歯がゆい,,"hagayui_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
jisatsuteki_1,siegel,0,19-jan-04,na-adj-lex,自殺的,自殺的,,"jisatsuteki_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kokkuri_3,siegel,0,19-jan-04,scopal-adv-lex,こっくり,こっくり,,"kokkuri_3",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
joseiteki_1,siegel,0,19-jan-04,na-adj-lex,女性的,女性的,,"joseiteki_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
futeki_2_1,siegel,0,19-jan-04,na-adj-lex,不適,不適,,"futeki_2_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
koseiteki_1,siegel,0,19-jan-04,na-adj-lex,個性的,個性的,,"koseiteki_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
sekennami_2,siegel,0,19-jan-04,na-adj-lex,世間並み,世間並み,,"sekennami_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kutakuta_2,siegel,0,19-jan-04,na-adj-lex,くたくた,くたくた,,"kutakuta_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
jabujabu_1,siegel,0,19-jan-04,scopal-adv-lex,じゃぶじゃぶ,じゃぶじゃぶ,,"jabujabu_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
okorippoi_1,siegel,0,19-jan-04,i-adj-stem-lex,怒りっぽい,怒りっぽい,,"okorippoi_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
sutore-to_2,siegel,0,19-jan-04,na-adj-lex,ストレート,ストレート,,"sutore-to_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
bettori_1,siegel,0,19-jan-04,scopal-adv-lex,べっとり,べっとり,,"bettori_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
sousou_2_1,siegel,0,19-jan-04,na-adj-lex,草々,草々,,"sousou_2_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
zenbu-adv,siegel,0,19-jan-04,isect-adv-lex,全部,全部,,"zenbu",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
jikani_1,siegel,0,19-jan-04,scopal-adv-lex,直に,直に,,"jikani_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
issou_2_1,siegel,0,19-jan-04,scopal-adv-lex,一層,一層,,"issou_2_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
shosen_1,siegel,0,19-jan-04,scopal-adv-lex,所詮,所詮,,"shosen_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
ishikiteki_1,siegel,0,19-jan-04,na-adj-lex,意識的,意識的,,"ishikiteki_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
mirumiru_1,siegel,0,19-jan-04,scopal-adv-lex,見る見る,見る見る,,"mirumiru_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
osoraku-kanji-adv,siegel,0,19-jan-04,scopal-adv-regular-lex,恐らく,恐らく,,"osoraku",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
bimi_2,siegel,0,19-jan-04,na-adj-lex,美味,美味,,"bimi_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
yuusei_2,siegel,0,19-jan-04,na-adj-lex,優勢,優勢,,"yuusei_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
hitoichibai_1,siegel,0,19-jan-04,scopal-adv-lex,人一倍,人一倍,,"hitoichibai_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
junsei_2,siegel,0,19-jan-04,na-adj-lex,純正,純正,,"junsei_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kenjitsu_2,siegel,0,19-jan-04,na-adj-lex,堅実,堅実,,"kenjitsu_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
yukai_2,siegel,0,19-jan-04,na-adj-lex,愉快,愉快,,"yukai_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
nokonoko_1,siegel,0,19-jan-04,scopal-adv-lex,のこのこ,のこのこ,,"nokonoko_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
ijiwaru_2,siegel,0,19-jan-04,na-adj-lex,意地悪,意地悪,,"ijiwaru_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
muda_2,siegel,0,19-jan-04,na-adj-lex,無駄,無駄,,"muda_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
saishin_3,siegel,0,19-jan-04,na-adj-lex,細心,細心,,"saishin_3",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
ecchiraocchira_1,siegel,0,19-jan-04,scopal-adv-lex,えっちらおっちら,えっちらおっちら,,"ecchiraocchira_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
bakudai_1,siegel,0,19-jan-04,na-adj-lex,莫大,莫大,,"bakudai_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
toriyasui-adj,siegel,0,19-jan-04,i-adj-stem-lex,取り やすい,やすい,,"toriyasui",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
gyorogyoro_2,siegel,0,19-jan-04,scopal-adv-lex,ぎょろぎょろ,ぎょろぎょろ,,"gyorogyoro_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
attaka_1,siegel,0,19-jan-04,na-adj-lex,暖か,暖か,,"attaka_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
boudai_1,siegel,0,19-jan-04,na-adj-lex,膨大,膨大,,"boudai_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
gakugaku_2,siegel,0,19-jan-04,scopal-adv-lex,がくがく,がくがく,,"gakugaku_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
nini_2,siegel,0,19-jan-04,na-adj-lex,任意,任意,,"nini_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
netsuppoi_1,siegel,0,19-jan-04,i-adj-stem-lex,熱っぽい,熱っぽい,,"netsuppoi_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
hakugaku_2,siegel,0,19-jan-04,na-adj-lex,博学,博学,,"hakugaku_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
hanguri-_1,siegel,0,19-jan-04,na-adj-lex,ハングリー,ハングリー,,"hanguri-_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
richigi_2,siegel,0,19-jan-04,na-adj-lex,律儀,律儀,,"richigi_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
nankai_2,siegel,0,19-jan-04,na-adj-lex,難解,難解,,"nankai_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
seizen_1_1,siegel,0,19-jan-04,na-adj-lex,整然,整然,,"seizen_1_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
yakkai_2,siegel,0,19-jan-04,na-adj-lex,厄介,厄介,,"yakkai_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kandouteki_1,siegel,0,19-jan-04,na-adj-lex,感動的,感動的,,"kandouteki_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
handouteki_1,siegel,0,19-jan-04,na-adj-lex,反動的,反動的,,"handouteki_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
shokugyouteki_1,siegel,0,19-jan-04,na-adj-lex,職業的,職業的,,"shokugyouteki_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
enkatsu_1,siegel,0,19-jan-04,na-adj-lex,円滑,円滑,,"enkatsu_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
junjou_2,siegel,0,19-jan-04,na-adj-lex,純情,純情,,"junjou_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kenken_1,siegel,0,19-jan-04,na-adj-lex,けんけん,けんけん,,"kenken_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
fukanou-adj,siegel,0,19-jan-04,na-adj-lex,不可能,不可能,,"fukanou",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kazukazu_2,siegel,0,19-jan-04,scopal-adv-lex,数々,数々,,"kazukazu_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
misumisu_1,siegel,0,19-jan-04,scopal-adv-lex,みすみす,みすみす,,"misumisu_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
nanbonandemo_1,siegel,0,19-jan-04,scopal-adv-lex,なんぼ何でも,なんぼ何でも,,"nanbonandemo_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
mukankaku_2,siegel,0,19-jan-04,na-adj-lex,無感覚,無感覚,,"mukankaku_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
yurai_3,siegel,0,19-jan-04,scopal-adv-lex,由来,由来,,"yurai_3",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kantan-adj,siegel,0,19-jan-04,na-adj-lex,簡単,簡単,,"kantan",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
atto-adv,siegel,0,19-jan-04,scopal-adv-regular-lex,あっと,あっと,,"atto",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
heihei_1,siegel,0,19-jan-04,na-adj-lex,平平,平平,,"heihei_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
handei-_1,siegel,0,19-jan-04,na-adj-lex,ハンディー,ハンディー,,"handei-_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
haraguroi_1,siegel,0,19-jan-04,i-adj-stem-lex,腹黒い,腹黒い,,"haraguroi_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
tenyawanya_2,siegel,0,19-jan-04,na-adj-lex,てんやわんや,てんやわんや,,"tenyawanya_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
bunan_2,siegel,0,19-jan-04,na-adj-lex,無難,無難,,"bunan_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kikei_2,siegel,0,19-jan-04,na-adj-lex,奇形,奇形,,"kikei_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
ishikumo_1,siegel,0,19-jan-04,scopal-adv-lex,美しくも,美しくも,,"ishikumo_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
soukai_1,siegel,0,19-jan-04,na-adj-lex,壮快,壮快,,"soukai_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
fufuku_2,siegel,0,19-jan-04,na-adj-lex,不服,不服,,"fufuku_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
korigori_1,siegel,0,19-jan-04,scopal-adv-lex,懲り懲り,懲り懲り,,"korigori_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
fuman_2,siegel,0,19-jan-04,na-adj-lex,不満,不満,,"fuman_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
bachiatari_2,siegel,0,19-jan-04,na-adj-lex,罰当たり,罰当たり,,"bachiatari_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
sunao_1,siegel,0,19-jan-04,na-adj-lex,素直,素直,,"sunao_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
korori_1_1,siegel,0,19-jan-04,scopal-adv-lex,ころり,ころり,,"korori_1_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
zangyaku_2,siegel,0,19-jan-04,na-adj-lex,残虐,残虐,,"zangyaku_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
shinausu_2,siegel,0,19-jan-04,na-adj-lex,品薄,品薄,,"shinausu_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
daijoubu-chasen-hiragana,siegel,0,19-jan-04,na-adj-lex,大 じ ょ うぶ,うぶ,,"daijoubu",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
tebiroi_1,siegel,0,19-jan-04,i-adj-stem-lex,手広い,手広い,,"tebiroi_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kizen_1,siegel,0,19-jan-04,na-adj-lex,毅然,毅然,,"kizen_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
mojidoori_1,siegel,0,19-jan-04,scopal-adv-lex,文字通り,文字通り,,"mojidoori_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
zusan_2,siegel,0,19-jan-04,na-adj-lex,杜撰,杜撰,,"zusan_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
pekopeko_3,siegel,0,19-jan-04,na-adj-lex,ぺこぺこ,ぺこぺこ,,"pekopeko_3",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
gabugabu_2,siegel,0,19-jan-04,scopal-adv-lex,がぶがぶ,がぶがぶ,,"gabugabu_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
rokotsu_2,siegel,0,19-jan-04,na-adj-lex,露骨,露骨,,"rokotsu_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
honobono_1,siegel,0,19-jan-04,scopal-adv-lex,ほのぼの,ほのぼの,,"honobono_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
mazumazu_2,siegel,0,19-jan-04,na-adj-lex,まずまず,まずまず,,"mazumazu_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
yappashi_1,siegel,0,19-jan-04,scopal-adv-lex,やっぱし,やっぱし,,"yappashi_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
ushirometai_1,siegel,0,19-jan-04,i-adj-stem-lex,後ろめたい,後ろめたい,,"ushirometai_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
assari_2,siegel,0,19-jan-04,scopal-adv-lex,あっさり,あっさり,,"assari_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
oioi_2,siegel,0,19-jan-04,scopal-adv-lex,おいおい,おいおい,,"oioi_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kigen_2,siegel,0,19-jan-04,na-adj-lex,機嫌,機嫌,,"kigen_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
furii-adj,siegel,0,19-jan-04,na-adj-lex,フりー,フりー,,"furii",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
furuku_2,siegel,0,19-jan-04,scopal-adv-lex,古く,古く,,"furuku_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
nechinechi_2,siegel,0,19-jan-04,scopal-adv-lex,ねちねち,ねちねち,,"nechinechi_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
gouhouteki_1,siegel,0,19-jan-04,na-adj-lex,合法的,合法的,,"gouhouteki_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
tomodomo_1,siegel,0,19-jan-04,scopal-adv-lex,共々,共々,,"tomodomo_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
chikachika_2,siegel,0,19-jan-04,scopal-adv-lex,ちかちか,ちかちか,,"chikachika_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kyokudo_2,siegel,0,19-jan-04,na-adj-lex,極度,極度,,"kyokudo_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
furanku_1,siegel,0,19-jan-04,na-adj-lex,フランク,フランク,,"furanku_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
daikirai_1,siegel,0,19-jan-04,na-adj-lex,大嫌い,大嫌い,,"daikirai_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
harubaru_1,siegel,0,19-jan-04,scopal-adv-lex,遥々,遥々,,"harubaru_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
tsutomete_1,siegel,0,19-jan-04,scopal-adv-lex,努めて,努めて,,"tsutomete_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
taida_2,siegel,0,19-jan-04,na-adj-lex,怠惰,怠惰,,"taida_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
tokorode-adv,siegel,0,19-jan-04,isect-adv-lex,ところで,ところで,,"tokorode",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
midikai_1,siegel,0,19-jan-04,i-adj-stem-lex,身近い,身近い,,"midikai_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
goshigoshi_1,siegel,0,19-jan-04,scopal-adv-lex,ごしごし,ごしごし,,"goshigoshi_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
yasashii-stem,siegel,0,19-jan-04,i-adj-stem-lex,やさしい,やさしい,,"yasashii",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
hateshinai_1,siegel,0,19-jan-04,i-adj-stem-lex,果てし無い,果てし無い,,"hateshinai_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
uruwashii_1,siegel,0,19-jan-04,i-adj-stem-lex,麗しい,麗しい,,"uruwashii_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
romanchikku_1,siegel,0,19-jan-04,na-adj-lex,ロマンチック,ロマンチック,,"romanchikku_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
zenmenteki_1,siegel,0,19-jan-04,na-adj-lex,全面的,全面的,,"zenmenteki_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
ofisharu_1,siegel,0,19-jan-04,na-adj-lex,オフィシャル,オフィシャル,,"ofisharu_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
dokutoku_1,siegel,0,19-jan-04,na-adj-lex,独特,独特,,"dokutoku_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
muzan_2,siegel,0,19-jan-04,na-adj-lex,無惨,無惨,,"muzan_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
paa_2,siegel,0,19-jan-04,na-adj-lex,ぱあ,ぱあ,,"paa_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
mabayui_1,siegel,0,19-jan-04,i-adj-stem-lex,まばゆい,まばゆい,,"mabayui_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
saido-adv,siegel,0,19-jan-04,scopal-adv-regular-lex,再度,再度,,"saido",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
bakashoujiki_2,siegel,0,19-jan-04,na-adj-lex,バカ正直,バカ正直,,"bakashoujiki_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
miren_2,siegel,0,19-jan-04,na-adj-lex,未練,未練,,"miren_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
hodotooi_1,siegel,0,19-jan-04,i-adj-stem-lex,程遠い,程遠い,,"hodotooi_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kagakuteki_1_1,siegel,0,19-jan-04,na-adj-lex,科学的,科学的,,"kagakuteki_1_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
daibu_1,siegel,0,19-jan-04,scopal-adv-lex,大分,大分,,"daibu_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
subashikoi_1,siegel,0,19-jan-04,i-adj-stem-lex,すばしこい,すばしこい,,"subashikoi_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
soutai_2_1,siegel,0,19-jan-04,scopal-adv-lex,総体,総体,,"soutai_2_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
fusawashii_1,siegel,0,19-jan-04,i-adj-stem-lex,ふさわしい,ふさわしい,,"fusawashii_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
yasuyasu_1,siegel,0,19-jan-04,scopal-adv-lex,易々,易々,,"yasuyasu_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
marugoto_1,siegel,0,19-jan-04,scopal-adv-lex,丸ごと,丸ごと,,"marugoto_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
seijou-adj,siegel,0,19-jan-04,na-adj-lex,正常,正常,,"seijou",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
zushiri_1,siegel,0,19-jan-04,scopal-adv-lex,ずしり,ずしり,,"zushiri_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
wakariyasui-adj,siegel,0,19-jan-04,i-adj-stem-lex,分りやすい,分りやすい,,"wakariyasui",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
heimenteki_1,siegel,0,19-jan-04,na-adj-lex,平面的,平面的,,"heimenteki_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
arinomama_3,siegel,0,19-jan-04,na-adj-lex,ありのまま,ありのまま,,"arinomama_3",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
atamakara_1,siegel,0,19-jan-04,scopal-adv-lex,頭から,頭から,,"atamakara_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
seiseidoudou_1,siegel,0,19-jan-04,na-adj-lex,正々堂々,正々堂々,,"seiseidoudou_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
hitoeni_1,siegel,0,19-jan-04,scopal-adv-lex,一重に,一重に,,"hitoeni_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
soutou_4,siegel,0,19-jan-04,na-adj-lex,相当,相当,,"soutou_4",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
nitari-adv,siegel,0,19-jan-04,isect-adv-lex,にたり,にたり,,"nitari",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
takusan_2,siegel,0,19-jan-04,na-adj-lex,沢山,沢山,,"takusan_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
karugaru_1,siegel,0,19-jan-04,scopal-adv-lex,軽々,軽々,,"karugaru_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
nau_1,siegel,0,19-jan-04,na-adj-lex,ナウ,ナウ,,"nau_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
orooro_2,siegel,0,19-jan-04,scopal-adv-lex,おろおろ,おろおろ,,"orooro_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
fukuzatsu_2,siegel,0,19-jan-04,na-adj-lex,複雑,複雑,,"fukuzatsu_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
yorokonde_1,siegel,0,19-jan-04,scopal-adv-lex,喜んで,喜んで,,"yorokonde_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
nande_1,siegel,0,19-jan-04,scopal-adv-lex,何で,何で,,"nande_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kuroi_1,siegel,0,19-jan-04,i-adj-stem-lex,黒い,黒い,,"kuroi_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kurushimagire_2,siegel,0,19-jan-04,na-adj-lex,苦し紛れ,苦し紛れ,,"kurushimagire_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
gochagocha_3,siegel,0,19-jan-04,na-adj-lex,ごちゃごちゃ,ごちゃごちゃ,,"gochagocha_3",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kinkira_2,siegel,0,19-jan-04,na-adj-lex,きんきら,きんきら,,"kinkira_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kiteretsu_1,siegel,0,19-jan-04,na-adj-lex,きてれつ,きてれつ,,"kiteretsu_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
jihatsuteki_1,siegel,0,19-jan-04,na-adj-lex,自発的,自発的,,"jihatsuteki_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
kechi_2,siegel,0,19-jan-04,na-adj-lex,けち,けち,,"kechi_2",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
futoi_1,siegel,0,19-jan-04,i-adj-stem-lex,太い,太い,,"futoi_1",,,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
currencyersatzcny-2,siegel,0,19-jan-04,num-cl2-nomod-lex,CurrencyErsatzCNY,currencyersatzcny,,,"CurrencyErsatzCNY",,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
webersatz-locname,siegel,0,19-jan-04,loc_name-lex,WebErsatz,webersatz,,,,,"webersatz",,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
currencyersatzgbp-1,siegel,0,19-jan-04,num-cl-nomod-lex,CurrencyErsatzGBP,currencyersatzgbp,,,"CurrencyErsatzGBP",,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
currencyersatzfrf-2,siegel,0,19-jan-04,num-cl2-nomod-lex,CurrencyErsatzFRF,currencyersatzfrf,,,"CurrencyErsatzFRF",,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
currencyersatzsek-2,siegel,0,19-jan-04,num-cl2-nomod-lex,CurrencyErsatzSEK,currencyersatzsek,,,"CurrencyErsatzSEK",,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
currencyersatzmxp-2,siegel,0,19-jan-04,num-cl2-nomod-lex,CurrencyErsatzMXP,currencyersatzmxp,,,"CurrencyErsatzMXP",,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
currencyersatzusd-1,siegel,0,19-jan-04,num-cl-nomod-lex,CurrencyErsatzUSD,currencyersatzusd,,,"CurrencyErsatzUSD",,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
currencyersatzczk-2,siegel,0,19-jan-04,num-cl2-nomod-lex,CurrencyErsatzCZK,currencyersatzczk,,,"CurrencyErsatzCZK",,,,,,,,,,,,,,,JA,JP,,,,,1,Japanese,1
